ADAMTS1	83.90615450358018
ABP1	65.21535137062892
ADAMTS8	225.66237954609096
ACTA2	96.99807632993907
MAOA	220.809599599801
MYL9	205.0543641289696
ALPL	83.2986107468605
TAGLN	101.53703259117901
AGR2	134.38550354680046
AOX1	83.83283572504297
C3	73.65989630995318
NNMT	15.401428154669702
PRKX	35.15709336195141
ARHGDIB	43.78724148636684
BARD1	156.70919807162136
KCNJ2	230.68151269387454
NP	178.4837403204292
BCL6	77.55064665991813
HSF4	38.69533656304702
PPARGC1A	84.75531008513644
CDC20	43.654174398165196
BUB1B	214.69124719547108
CENPE	103.12051355000585
CFD	184.46525000827387
CYP3A5	209.43985156109557
CBR3	230.68308265786618
NAT2	106.22867324436083
CDC2	37.4082298935391
CCNB2	184.9656284675002
GADD45A	64.35590090928599
CES1	192.68947227252647
CDA	115.36351548554376
PBK	9.738878204952925
CEL	136.82835242617875
LIPC	229.9863249999471
FZD5	167.2874883399345
EDNRB	71.4435715614818
HYAL1	122.53687551990151
CLDN10	7.1603221306577325
CLDN4	74.93927803309634
CREB3L1	92.1190389865078
EFNA1	105.91235137917101
DKK1	145.25010057957843
CORO1A	86.0200452581048
HBA1	31.728539136238396
CTNNA2	191.71279737912118
CYP4F11	198.98325894540176
CYP2J2	175.0408914461732
GPX3	107.75675778184086
LRP4	107.97742936201394
DFNB31	64.01877331640571
HSD11B2	11.271954962052405
FBP2	107.82369776442647
IDH1	183.5917539917864
FGB	62.116702009923756
SFRP4	131.97397587401792
MAP2K6	217.6554250214249
HLA-DOB	200.86346135521308
HLA-G	21.628101591020823
KLRC1	58.75412097712979
IGFBP1	82.69529482210055
IGF2	175.0242491522804
IL2RB	84.15804301109165
IL15	72.57468724949285
IMPA2	135.61421181634068
RAB6A	79.46064553270116
KIF20A	200.4627704336308
XCL1	135.68348871124908
LEPR	85.60367431025952
PAPSS2	26.34668775368482
SERPINA5	35.61570923170075
PROS1	97.94797667954117
RRAS	125.5791653743945
RASGRP3	166.03103307075799
S100A4	12.579739761538804
S100A1	171.33778649847955
S100P	8.704965440556407
DEPP	30.430988032836467
ACADSB	70.1302111451514
AK3L1	141.36878477828577
ATP6V0E2	23.935213582590222
AK3L1	121.13454659096897
ARG2	52.39630918297917
ASS	216.98719820100814
ASS1	41.99014392402023
CBK	85.32574235787615
PAEP	105.50032992241904
DLG7	171.42934902571142
INS	85.11706076748669
RAF1	112.5224017300643
Wnt	177.13103812979534
